time,accelerometer1,accelerometer2,accelerometer3,magnetic_field1,magnetic_field2,magnetic_field3,orientation1,orientation2,orientation3,gyroscope1,gyroscope2,gyroscope3,gravity1,gravity2,gravity3,linear_acceleration1,linear_acceleration2,linear_acceleration3,rotation_vector1,rotation_vector2,rotation_vector3,rotation_vector4,rotation_vector5,step_counter1,label
2018-02-19 04:51:28.410,8.715243653184,-4.2630732531904,2.2260858877696,-33.306,12.749001,13.5725,24.205470000000002,62.606246999999996,-60.911873,0.02130698,-0.007990118000000001,0.015980236000000002,8.573159,-4.219883,2.2054286,0.14208451068288,-0.04319027444064,0.02065731727008,-0.52872473,-0.32955977,-0.41192752,0.66494834,0.0,0.0,1
2018-02-19 04:51:28.420,8.727212,-4.246317400000001,2.2165107999999996,-33.306,15.128,12.962501,24.19699,62.59873,-60.913197,0.018643608,-0.007990118000000001,0.01065349,8.573159,-4.219883,2.2054286,0.15405273,-0.026434422000000003,0.011082172,-0.52865547,-0.3296349,-0.41186064,0.6650076,0.0,0.0,1
2018-02-19 04:51:28.430,8.698487387200002,-4.2558926627776,2.2069361,-34.415098652516924,14.601178140054458,12.962501,24.18024600337907,62.60348285961499,-60.91169659215645,0.018643608,-0.012784242143764078,0.008522737856235921,8.573159,-4.219883,2.2054286,0.12532840720704,-0.036009686277696004,0.0015075207,-0.5286362797870161,-0.3296849066414089,-0.4117726470069629,0.6650525504659021,0.0,0.0,1
2018-02-19 04:51:28.440,8.708063000000001,-4.3133397,2.2260852000000004,-33.960363584740556,14.504136415259445,12.920355521769283,24.157441920942638,62.6134293572313,-60.91428756123513,0.018256208741700954,-0.015592836741700956,0.005520444629149523,8.573159,-4.219883,2.2054286,0.13490391,-0.093456745,0.020656586,-0.5286260374536874,-0.32977184831570816,-0.4116768000430545,0.6650769196341998,0.0,0.0,1
2018-02-19 04:51:28.450,8.717635411648,-4.294190400000001,2.2739582,-34.07127112695723,14.393228873042766,12.814993174847796,24.13197954922176,62.627190074170095,-60.91944639828899,0.01728772299272961,-0.01462435099272961,0.006004687503635196,8.573159,-4.219883,2.2054286,0.1444762416672,-0.07430744,0.06852960599999999,-0.5286278810643071,-0.3298748177869524,-0.4115843013346894,0.6650815686601906,0.0,0.0,1
2018-02-19 04:51:28.460,8.7487545968,-4.3013715031936,2.254809,-34.182181508443335,14.282318491556664,12.709628130615702,24.106516525655824,62.64095114338776,-60.92460536741078,0.01631921245020573,-0.013655840450205733,0.006488942774897135,8.573159,-4.219883,2.2054286,0.17559512930176,-0.08148840444064001,0.049380302,-0.528629724722124,-0.32997778989424886,-0.411491800258327,0.6650862178051982,0.0,0.0,1
2018-02-19 04:51:28.470,8.746361,-4.294190400000001,2.254809,-34.293091889929435,14.171408110070562,12.604263086383607,24.08105350208989,62.654712212605425,-60.92976433653256,0.015350701907681851,-0.012687329907681854,0.006973198046159074,8.573159,-4.219883,2.2054286,0.17320156,-0.07430744,0.049380302,-0.5286315683799407,-0.3300807620015453,-0.4113992991819646,0.6650908669502057,0.0,0.0,1
2018-02-19 04:51:28.480,8.77987175,-4.289403200000001,2.25002175,-34.403999432146115,14.060500567853884,12.49890073946212,24.055591130369013,62.66847292954422,-60.93492317358642,0.014382216158710505,-0.011718844158710506,0.007457440920644747,8.573159,-4.219883,2.2054286,0.20671272499999999,-0.069520235,0.044593096,-0.5286334119905606,-0.33018373147278957,-0.41130680047359947,0.6650955159761966,0.0,0.0,1
2018-02-19 04:51:28.490,8.765511,-4.275041000000001,2.2452345,-34.51490697436279,13.949593025637206,12.393538392540634,24.03012875864814,62.68223364648303,-60.94008201064028,0.013413730409739158,-0.01075035840973916,0.007941683795130421,8.572363000000001,-4.2219695999999995,2.2045352000000005,0.19314766,-0.0530715,0.040699244,-0.5286352556011803,-0.33028670094403384,-0.4112143017652343,0.6651001650021876,0.0,0.0,1
2018-02-19 04:51:28.500,8.741573943616,-4.289402943616,2.2452337872255996,-34.038006246320045,15.250006246320048,13.688405934004045,24.014747066813435,62.688403245136186,-60.93845877641819,0.01065349,-0.0069247415281077215,0.007990118000000001,8.571164,-4.2228928,2.2074227000000004,0.17040961111872,-0.066510132618752,0.037811082726144,-0.5286282158990375,-0.33032455229315993,-0.41113789728496825,0.6651341823766128,0.0,0.0,1
2018-02-19 04:51:28.510,8.715243040448,-4.270254944166401,2.2619894904191997,-34.41508445623589,15.62708445623589,13.830344923084084,24.00378023578103,62.68798491411017,-60.9355039468362,0.01065349,-0.0062146117597815425,0.005326745,8.571164,-4.2228928,2.2074227000000004,0.14407898795136,-0.047362174666496004,0.0545666979168,-0.528596878295857,-0.3303566333873789,-0.4110640099982933,0.6651888679950505,0.0,0.0,1
2018-02-19 04:51:28.520,8.7343934032,-4.291796953190401,2.278745656384,-33.97699687676002,15.128,12.383,24.006332552250267,62.679611925656644,-60.93423500117761,0.007990118000000001,-0.008522765126721623,0.005326745,8.571164,-4.2228928,2.2074227000000004,0.16322914069824002,-0.06890419569062399,0.071322925885056,-0.5285568220060417,-0.33036625957196253,-0.4110508326726742,0.6652240597921254,0.0,0.0,1
2018-02-19 04:51:28.530,8.727212,-4.337275443616,2.2978935308416,-34.45822607805211,15.063614774149505,12.383,23.991075744317016,62.68721381630145,-60.93428938500922,0.007990118000000001,-0.01118610985623592,0.005326745,8.571164,-4.2228928,2.2074227000000004,0.15604782,-0.114382676618752,0.090470823841152,-0.5285569339402008,-0.33040975896989555,-0.4109843774237149,0.6652434316792956,0.0,0.0,1
