time,1,2,3,label
2018-03-02 01:36:19.230,0.25568008,-1.7135307,-0.40935665,1
2018-03-02 01:36:19.240,0.27961588000000004,-1.7805526500000002,-0.30882378,1
2018-03-02 01:36:19.250,0.6865322114048,-1.7829473473536,-0.20829210804352,1
2018-03-02 01:36:19.260,1.0168586644211202,-1.6417199680704,-0.13408787430656,1
2018-03-02 01:36:19.270,1.098430991296,-1.304650766208,-0.31027265460288,1
2018-03-02 01:36:19.280,1.0889206,-1.1300666000000001,-0.44319725,1
2018-03-02 01:36:19.290,0.87110288871424,-0.96969703120512,-0.36420851873664,1
2018-03-02 01:36:19.300,0.70833350513536,-0.83086300873472,-0.39771854457856,1
2018-03-02 01:36:19.310,0.53359604,-0.58431673,-0.26128060000000003,1
2018-03-02 01:36:19.320,0.44742488999999996,-0.48857117,-0.251706035,1
2018-03-02 01:36:19.330,0.4761486,-0.42154932,-0.17510957,1
2018-03-02 01:36:19.340,0.47375418792064,-0.34016513111488,-0.005159116241472,1
2018-03-02 01:36:19.350,0.6269471654527999,-0.34016635665536,0.10016228455168,1
2018-03-02 01:36:19.360,0.69636345,-0.2875054,0.24617106,1
2018-03-02 01:36:19.370,0.7777468436032,-0.2252735024768,0.4616002319295999,1
2018-03-02 01:36:19.380,0.5814686,0.10505164,0.5429825,1
2018-03-02 01:36:19.390,0.63891503696,-0.026598725940608,0.5764925058432,1
2018-03-02 01:36:19.400,0.4976926973568,-0.14867332834112001,0.54777006138688,1
2018-03-02 01:36:19.410,0.4180427049495319,-0.1697727657822557,0.5079560210269163,1
2018-03-02 01:36:19.420,0.30705261,-0.08458995750000001,0.376671145,1
2018-03-02 01:36:19.430,0.28310851425856,-0.2473566183456,0.19714946623808,1
2018-03-02 01:36:19.440,0.053326607000000005,-0.24735834915520002,0.438906420272,1
2018-03-02 01:36:19.450,0.09162412223744,-0.39576193446015995,0.12773533247295998,1
2018-03-02 01:36:19.460,0.12034722694464,-0.4029431401504,0.204331220702976,1
2018-03-02 01:36:19.470,0.29747911915903996,-0.5058714991590401,0.15885124123648,1
2018-03-02 01:36:19.480,0.47939445,-0.62555265,0.223478195,1
2018-03-02 01:36:19.490,0.5129051,-0.62555265,0.2761383,1
2018-03-02 01:36:19.500,0.46503343027776,-0.62794802512384,0.26177610861312,1
2018-03-02 01:36:19.510,0.3373696413362915,-0.6798095493455073,0.29210017406348665,1
2018-03-02 01:36:19.520,0.22566889999999998,-0.769171,0.36230934,1
2018-03-02 01:36:19.530,0.26396656,-0.82901255708416,0.3862466191616,1
2018-03-02 01:36:19.540,0.33737127533407285,-0.8170446703464459,0.45167083065107944,1
2018-03-02 01:36:19.550,0.29553032,-0.6095147,0.26709140000000003,1
2018-03-02 01:36:19.560,0.39127541,-0.6047274,0.271878665,1
2018-03-02 01:36:19.570,0.49180750084096003,-0.6813235136153599,0.16416535957952,1
2018-03-02 01:36:19.580,0.5253183744448,-0.6502051962624,0.32693288957952005,1
2018-03-02 01:36:19.590,0.66893448083392,-0.7291938425343999,0.19288537044544002,1
2018-03-02 01:36:19.600,0.7072363,-0.67653656,0.0085783005,1
2018-03-02 01:36:19.610,0.6641467169984,-0.6525980052928,0.056454146108032,1
2018-03-02 01:36:19.620,0.6976614000000001,-0.59994006,0.07560015,1
2018-03-02 01:36:19.630,0.6402151036794949,-0.5233420093079614,0.03730030464450892,1
2018-03-02 01:36:19.640,0.64021482027776,-0.45632221027008,0.020545729910496,1
2018-03-02 01:36:19.650,0.60670602247808,-0.40366246665536004,0.05166835203712,1
2018-03-02 01:36:19.660,0.6450018900000001,-0.298341395,0.16177123999999998,1
2018-03-02 01:36:19.670,0.64021397,-0.24568129,0.15219665,1
2018-03-02 01:36:19.680,0.6202339380777531,-0.1549383029632447,0.10249458558395202,1
2018-03-02 01:36:19.690,0.55112989638144,-0.04296924327008,0.13622207943104,1
2018-03-02 01:36:19.700,0.4314471372224,-0.047756203635008,0.073985934,1
2018-03-02 01:36:19.710,0.27346770860352,-0.07169296027008,0.12664628938508798,1
2018-03-02 01:36:19.720,0.058039665,-0.13871431,0.035687685,1
2018-03-02 01:36:19.730,0.05085967329888,-0.17462009873856,0.040477649726976,1
2018-03-02 01:36:19.740,-0.0041942598,-0.1865871,0.02132582699999999,1
2018-03-02 01:36:19.750,0.067614555,-0.23445988,0.05483675,1
2018-03-02 01:36:19.760,0.10591415054016001,-0.33020660054400003,-0.062452671349503996,1
2018-03-02 01:36:19.770,0.029313315282447315,-0.394032900955713,-0.0377159803143613,1
2018-03-02 01:36:19.780,0.067614555,-0.45467472,-0.09835625,1
2018-03-02 01:36:19.790,0.20166052069203855,-0.5121203659740593,-0.06324756230471883,1
2018-03-02 01:36:19.800,0.34288227265792004,-0.47621679903552,0.11467766080742399,1
2018-03-02 01:36:19.810,0.40272427,-0.54084563,0.20802975,1
2018-03-02 01:36:19.820,0.38408875990368,-0.40005908256128,0.248624777322496,1
2018-03-02 01:36:19.830,0.41435814,-0.31282043,0.15978122,1
2018-03-02 01:36:19.840,0.43590237011968,-0.21228790888512,0.17174806876352,1
2018-03-02 01:36:19.850,0.5220716718016,-0.30563996207936,0.26510072972800003,1
2018-03-02 01:36:19.860,0.54840183,-0.2912778606944,0.17414212834304,1
2018-03-02 01:36:19.870,0.59148856664384,-0.3678774795488,0.1478144287328,1
2018-03-02 01:36:19.880,0.5005293,-0.34154415,0.10233389999999999,1
2018-03-02 01:36:19.890,0.42393303,-0.3415435372224,0.020949772611136,1
2018-03-02 01:36:19.900,0.45265675,-0.3511188,0.15020669,1
2018-03-02 01:36:19.910,0.42393425552512,-0.33197023776959994,0.12626992861504,1
2018-03-02 01:36:19.920,0.47180557,-0.3511188,0.14063215,1
2018-03-02 01:36:19.930,0.47180425597491255,-0.36069322,0.19488741199334414,1
2018-03-02 01:36:19.940,0.44786984888128,-0.40377854111488,0.15499364861504,1
2018-03-02 01:36:19.950,0.3257936656832,-0.37266131930944,0.2196220393056,1
2018-03-02 01:36:19.960,0.38872726020992,-0.50236160918912,0.18686003652991998,1
2018-03-02 01:36:19.970,0.25717163,-0.42167783,0.19449401,1
2018-03-02 01:36:19.980,0.252384185,-0.44082701,0.041301072249999994,1
2018-03-02 01:36:19.990,0.35531321288192,-0.44322297289344,0.089173794,1
2018-03-02 01:36:20.000,0.41036415,-0.45040154,0.12747204,1
2018-03-02 01:36:20.010,0.42951114168192,-0.46954755114176006,0.09875089908812801,1
2018-03-02 01:36:20.020,0.40078926,-0.5150299531904,0.21842947834112,1
2018-03-02 01:36:20.030,0.41993904,-0.47912526,0.07959926,1
2018-03-02 01:36:20.040,0.44387483,-0.33071947500000004,0.026939152000000008,1
2018-03-02 01:36:20.050,0.43669345042047997,-0.21103813027008,0.16577158054399999,1
2018-03-02 01:36:20.060,0.43908787,-0.124866486,0.07002473,1
2018-03-02 01:36:20.070,0.42951284223743996,-0.033908434881216,0.07481168861504,1
2018-03-02 01:36:20.080,0.5108972063807999,0.01875186,-0.023326771920512,1
2018-03-02 01:36:20.090,0.5132925037375999,-0.00039720535000000004,-0.006569901434048002,1
2018-03-02 01:36:20.100,0.55417682,-0.005215644499999998,-0.130055963,1
2018-03-02 01:36:20.110,0.5258581344916617,0.09849280333528379,-0.03744548984150088,1
2018-03-02 01:36:20.120,0.55713602165888,0.072169761079424,-0.03335797340704,1
2018-03-02 01:36:20.130,0.49011465915903996,0.11046789207935999,-0.057294119772032,1
2018-03-02 01:36:20.140,0.41830444,0.050626515999999996,-0.03814435,1
2018-03-02 01:36:20.150,0.42787824223744,0.03147671972992,-0.066865615912064,1
2018-03-02 01:36:20.160,0.43745327,-0.0546937,-0.018995285,1
2018-03-02 01:36:20.170,0.49968784360319995,-0.12650195084864,-0.038142513182016,1
2018-03-02 01:36:20.180,0.557135868896,-0.18155642930944,-0.045325402942528,1
2018-03-02 01:36:20.190,0.54516681930176,-0.19591786042048,-0.05011306457945601,1
2018-03-02 01:36:20.200,0.49250712819840003,-0.15043926,-0.02378224486496,1
2018-03-02 01:36:20.210,0.42309256664384,-0.078632726476928,-0.047718883,1
2018-03-02 01:36:20.220,0.33692074,-0.0307571885,0.014515698,1
2018-03-02 01:36:20.230,0.30340958,0.060201168,0.019302964,1
2018-03-02 01:36:20.240,0.23638773000000002,0.05541383999999999,-0.0237825515,1
2018-03-02 01:36:20.250,0.16844411426816,0.072980599314048,0.024092963920384,1
2018-03-02 01:36:20.260,0.1585361256528,0.056522583731648,0.040040196861248004,1
2018-03-02 01:36:20.270,0.16977328873855999,0.024237052351808,0.0163406163742336,1
2018-03-02 01:36:20.280,0.21046352,0.1247673,0.052242994,1
2018-03-02 01:36:20.290,0.26312368363391997,0.16306482222208,-0.005205605043967998,1
